gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	CD8+ CD73+ regulatory T cells	CD8+ NK-like TEMRA cells	CD8+ NK-like early effector T cells	CD8+ TEMRA cells	CD8+ central memory T cells	CD8+ cycling effector T cells	CD8+ effector memory T cells 1	CD8+ effector memory T cells 2	CD8+ exhausted T cells	CD8+ naive T cells	Gamma Delta T cells	MAIT cells
ICAM4	Q14773	False	ICAM4_HUMAN		CPI-SC092659F65	0.017	0.0	0.024	0.004	0.016	0.021	0.003	0.0	0.0	0.0	0.0	0.006
F11R	Q9Y624	False	JAM1_HUMAN		CPI-SC08923F7F7	0.061	0.126	0.148	0.125	0.106	0.221	0.078	0.102	0.0	0.101	0.135	0.072
IFNA8	P32881	False	IFNA8_HUMAN		CPI-SC09AF1889C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNE	Q86WN2	False	IFNE_HUMAN		CPI-SC0859FAC25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA1	P01562	False	IFNA1_HUMAN		CPI-SC064937925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA2	P01563	False	IFNA2_HUMAN		CPI-SC0B4211EFF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA10	P01566	False	IFN10_HUMAN		CPI-SC077EB8064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA7	P01567	False	IFNA7_HUMAN		CPI-SC0B6162857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA21	P01568	False	IFN21_HUMAN		CPI-SC0A8A78670	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA5	P01569	False	IFNA5_HUMAN		CPI-SC09458C6C0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
IFNA14	P01570	False	IFN14_HUMAN		CPI-SC0AF90F422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA17	P01571	False	IFN17_HUMAN		CPI-SC07A2679B1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNB1	P01574	False	IFNB_HUMAN		CPI-SC091D10DFA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNW1	P05000	False	IFNW1_HUMAN		CPI-SC0E16B866E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA6	P05013	False	IFNA6_HUMAN		CPI-SC0C1B5BAA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA4	P05014	False	IFNA4_HUMAN		CPI-SC0EC4B9BBD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA16	P05015	False	IFN16_HUMAN		CPI-SC0B0AFEFF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNK	Q9P0W0	False	IFNK_HUMAN		CPI-SC0D089F0A9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-SC001669E22	0.024	0.037	0.023	0.027	0.015	0.0	0.01	0.009	0.0	0.019	0.025	0.032
MSTN	O14793	False	GDF8_HUMAN		CPI-SC023986FB9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC098C06330	0.437	0.552	0.59	0.489	0.392	0.402	0.413	0.577	0.0	0.219	0.783	0.557
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0D5CFA431	0.0	0.0	0.0	0.002	0.008	0.0	0.001	0.0	0.0	0.0	0.013	0.0
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC03DD946B2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC0984894BC	0.437	0.552	0.59	0.489	0.392	0.402	0.413	0.577	0.0	0.219	0.783	0.557
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0077CEB82	0.0	0.0	0.0	0.002	0.008	0.0	0.001	0.0	0.0	0.0	0.013	0.0
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC032246C72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRG1	Q02297	False	NRG1_HUMAN		CPI-SC0E5218AA4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGF1	P05019	False	IGF1_HUMAN		CPI-SC0A68C5F13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GDF9	O60383	False	GDF9_HUMAN		CPI-SC0FDB4B6D9	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNG	P01579	False	IFNG_HUMAN		CPI-SC09E5431A2	0.027	0.139	0.0	0.123	0.013	0.146	0.082	0.15	0.0	0.004	0.117	0.009
CD47	Q08722	False	CD47_HUMAN		CPI-SC0EB8DC52F	0.57	0.672	0.578	0.867	0.654	0.872	0.685	0.882	0.0	0.549	1.186	0.632
IFNL1	Q8IU54	False	IFNL1_HUMAN		CPI-SC07B4ED8C9	0.08	0.021	0.045	0.021	0.015	0.024	0.035	0.022	0.0	0.005	0.072	0.089
IFNL3	Q8IZI9	False	IFNL3_HUMAN		CPI-SC0F486460D	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNL2	Q8IZJ0	False	IFNL2_HUMAN		CPI-SC077B6280E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TSLP	Q969D9	False	TSLP_HUMAN		CPI-SC090068F7B	0.0	0.0	0.007	0.002	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0
CRLF2	Q9HC73	False	CRLF2_HUMAN		CPI-SC047CEF2DD	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.005	0.0	0.004	0.0	0.0
SIRPB1	O00241	True	SIRB1_HUMAN	SIRB1 complex	CPI-SC0EB8DC52F	0.0	0.0	0.0	0.004	0.007	0.0	0.006	0.0	0.0	0.006	0.011	0.0
TYROBP	O43914	True	TYOBP_HUMAN	SIRB1 complex	CPI-SC0EB8DC52F	0.04	1.006	0.287	0.23	0.053	0.401	0.142	0.101	0.0	0.034	2.559	0.668
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2A	CPI-SC001669E22	0.072	0.122	0.1	0.126	0.051	0.108	0.097	0.115	0.0	0.035	0.214	0.097
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2A	CPI-SC023986FB9	0.072	0.122	0.1	0.126	0.051	0.108	0.097	0.115	0.0	0.035	0.214	0.097
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	0.072	0.122	0.1	0.126	0.051	0.108	0.097	0.115	0.0	0.035	0.214	0.097
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC098C06330	0.072	0.122	0.1	0.126	0.051	0.108	0.097	0.115	0.0	0.035	0.214	0.097
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	0.072	0.122	0.1	0.126	0.051	0.108	0.097	0.115	0.0	0.035	0.214	0.097
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC03DD946B2	0.072	0.122	0.1	0.126	0.051	0.108	0.097	0.115	0.0	0.035	0.214	0.097
ACVR2A	P27037	True	AVR2A_HUMAN	TGFR_AVR2A	CPI-SC001669E22	0.018	0.011	0.024	0.005	0.029	0.0	0.002	0.0	0.0	0.015	0.011	0.0
ACVR2A	P27037	True	AVR2A_HUMAN	TGFR_AVR2A	CPI-SC023986FB9	0.018	0.011	0.024	0.005	0.029	0.0	0.002	0.0	0.0	0.015	0.011	0.0
BMPR2	Q13873	True	BMPR2_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	0.087	0.086	0.062	0.069	0.05	0.0	0.058	0.073	0.0	0.061	0.084	0.078
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC098C06330	0.207	0.283	0.185	0.287	0.174	0.292	0.323	0.359	0.0	0.451	0.24	0.286
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	0.207	0.283	0.185	0.287	0.174	0.292	0.323	0.359	0.0	0.451	0.24	0.286
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC03DD946B2	0.207	0.283	0.185	0.287	0.174	0.292	0.323	0.359	0.0	0.451	0.24	0.286
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	0.207	0.283	0.185	0.287	0.174	0.292	0.323	0.359	0.0	0.451	0.24	0.286
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	0.207	0.283	0.185	0.287	0.174	0.292	0.323	0.359	0.0	0.451	0.24	0.286
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC032246C72	0.207	0.283	0.185	0.287	0.174	0.292	0.323	0.359	0.0	0.451	0.24	0.286
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	0.023	0.016	0.021	0.01	0.041	0.0	0.017	0.011	0.0	0.009	0.012	0.0
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	0.023	0.016	0.021	0.01	0.041	0.0	0.017	0.011	0.0	0.009	0.012	0.0
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC032246C72	0.023	0.016	0.021	0.01	0.041	0.0	0.017	0.011	0.0	0.009	0.012	0.0
IL7R	P16871	True	IL7RA_HUMAN	TSLPR	CPI-SC090068F7B	3.136	0.906	2.446	0.444	2.785	0.508	1.845	0.505	0.0	2.29	0.05	3.056
IL7R	P16871	True	IL7RA_HUMAN	TSLPR	CPI-SC047CEF2DD	3.136	0.906	2.446	0.444	2.785	0.508	1.845	0.505	0.0	2.29	0.05	3.056
CRLF2	Q9HC73	True	CRLF2_HUMAN	TSLPR	CPI-SC090068F7B	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.005	0.0	0.004	0.0	0.0
CRLF2	Q9HC73	True	CRLF2_HUMAN	TSLPR	CPI-SC047CEF2DD	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.005	0.0	0.004	0.0	0.0
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC09AF1889C	0.205	0.211	0.242	0.159	0.248	0.071	0.192	0.254	0.0	0.272	0.268	0.203
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC0859FAC25	0.205	0.211	0.242	0.159	0.248	0.071	0.192	0.254	0.0	0.272	0.268	0.203
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC064937925	0.205	0.211	0.242	0.159	0.248	0.071	0.192	0.254	0.0	0.272	0.268	0.203
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC0B4211EFF	0.205	0.211	0.242	0.159	0.248	0.071	0.192	0.254	0.0	0.272	0.268	0.203
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC077EB8064	0.205	0.211	0.242	0.159	0.248	0.071	0.192	0.254	0.0	0.272	0.268	0.203
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC0B6162857	0.205	0.211	0.242	0.159	0.248	0.071	0.192	0.254	0.0	0.272	0.268	0.203
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC0A8A78670	0.205	0.211	0.242	0.159	0.248	0.071	0.192	0.254	0.0	0.272	0.268	0.203
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC09458C6C0	0.205	0.211	0.242	0.159	0.248	0.071	0.192	0.254	0.0	0.272	0.268	0.203
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC0AF90F422	0.205	0.211	0.242	0.159	0.248	0.071	0.192	0.254	0.0	0.272	0.268	0.203
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC07A2679B1	0.205	0.211	0.242	0.159	0.248	0.071	0.192	0.254	0.0	0.272	0.268	0.203
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC091D10DFA	0.205	0.211	0.242	0.159	0.248	0.071	0.192	0.254	0.0	0.272	0.268	0.203
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC0E16B866E	0.205	0.211	0.242	0.159	0.248	0.071	0.192	0.254	0.0	0.272	0.268	0.203
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC0C1B5BAA1	0.205	0.211	0.242	0.159	0.248	0.071	0.192	0.254	0.0	0.272	0.268	0.203
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC0EC4B9BBD	0.205	0.211	0.242	0.159	0.248	0.071	0.192	0.254	0.0	0.272	0.268	0.203
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC0B0AFEFF1	0.205	0.211	0.242	0.159	0.248	0.071	0.192	0.254	0.0	0.272	0.268	0.203
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC0D089F0A9	0.205	0.211	0.242	0.159	0.248	0.071	0.192	0.254	0.0	0.272	0.268	0.203
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC09AF1889C	0.358	0.416	0.295	0.265	0.314	0.367	0.298	0.331	1.653	0.29	0.36	0.305
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC0859FAC25	0.358	0.416	0.295	0.265	0.314	0.367	0.298	0.331	1.653	0.29	0.36	0.305
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC064937925	0.358	0.416	0.295	0.265	0.314	0.367	0.298	0.331	1.653	0.29	0.36	0.305
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC0B4211EFF	0.358	0.416	0.295	0.265	0.314	0.367	0.298	0.331	1.653	0.29	0.36	0.305
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC077EB8064	0.358	0.416	0.295	0.265	0.314	0.367	0.298	0.331	1.653	0.29	0.36	0.305
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC0B6162857	0.358	0.416	0.295	0.265	0.314	0.367	0.298	0.331	1.653	0.29	0.36	0.305
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC0A8A78670	0.358	0.416	0.295	0.265	0.314	0.367	0.298	0.331	1.653	0.29	0.36	0.305
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC09458C6C0	0.358	0.416	0.295	0.265	0.314	0.367	0.298	0.331	1.653	0.29	0.36	0.305
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC0AF90F422	0.358	0.416	0.295	0.265	0.314	0.367	0.298	0.331	1.653	0.29	0.36	0.305
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC07A2679B1	0.358	0.416	0.295	0.265	0.314	0.367	0.298	0.331	1.653	0.29	0.36	0.305
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC091D10DFA	0.358	0.416	0.295	0.265	0.314	0.367	0.298	0.331	1.653	0.29	0.36	0.305
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC0E16B866E	0.358	0.416	0.295	0.265	0.314	0.367	0.298	0.331	1.653	0.29	0.36	0.305
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC0C1B5BAA1	0.358	0.416	0.295	0.265	0.314	0.367	0.298	0.331	1.653	0.29	0.36	0.305
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC0EC4B9BBD	0.358	0.416	0.295	0.265	0.314	0.367	0.298	0.331	1.653	0.29	0.36	0.305
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC0B0AFEFF1	0.358	0.416	0.295	0.265	0.314	0.367	0.298	0.331	1.653	0.29	0.36	0.305
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC0D089F0A9	0.358	0.416	0.295	0.265	0.314	0.367	0.298	0.331	1.653	0.29	0.36	0.305
IFNGR1	P15260	True	INGR1_HUMAN	Type II IFNR	CPI-SC09E5431A2	0.227	0.238	0.141	0.256	0.179	0.263	0.323	0.258	0.0	0.048	0.376	0.621
IFNGR2	P38484	True	INGR2_HUMAN	Type II IFNR	CPI-SC09E5431A2	0.053	0.0	0.018	0.008	0.091	0.0	0.005	0.0	0.0	0.156	0.011	0.006
IL10RB	Q08334	True	I10R2_HUMAN	Type III IFNR	CPI-SC07B4ED8C9	0.117	0.231	0.206	0.238	0.188	0.217	0.228	0.277	0.0	0.151	0.184	0.128
IL10RB	Q08334	True	I10R2_HUMAN	Type III IFNR	CPI-SC0F486460D	0.117	0.231	0.206	0.238	0.188	0.217	0.228	0.277	0.0	0.151	0.184	0.128
IL10RB	Q08334	True	I10R2_HUMAN	Type III IFNR	CPI-SC077B6280E	0.117	0.231	0.206	0.238	0.188	0.217	0.228	0.277	0.0	0.151	0.184	0.128
IFNLR1	Q8IU57	True	INLR1_HUMAN	Type III IFNR	CPI-SC07B4ED8C9	0.015	0.0	0.007	0.027	0.0	0.0	0.018	0.021	0.0	0.008	0.0	0.0
IFNLR1	Q8IU57	True	INLR1_HUMAN	Type III IFNR	CPI-SC0F486460D	0.015	0.0	0.007	0.027	0.0	0.0	0.018	0.021	0.0	0.008	0.0	0.0
IFNLR1	Q8IU57	True	INLR1_HUMAN	Type III IFNR	CPI-SC077B6280E	0.015	0.0	0.007	0.027	0.0	0.0	0.018	0.021	0.0	0.008	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC01C699B73	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC00A0B0892	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC07ECBFCA7	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0DA298BEC	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC067433F6B	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0B6F1A278	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0D19BAF15	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F516B854	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC011F01833	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0FA79E269	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC04936738A	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC02B111AB0	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0CE851065	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC07375C073	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0D6C777F2	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F74C069F	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC041DEF0FB	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0C907A888	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC08B1D5269	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F8101D41	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC087556B01	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC08E75294D	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0017F527E	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC00C0800EB	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0A3F146C2	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC008F4294F	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0A199B69E	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC015980AEB	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F94B2CF9	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC05565E8CE	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0517A327B	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC067EE23E1	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC09DFB2ACA	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC090311934	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC05D8C0EF5	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0725E3A76	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0C9CBDD21	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0BA1D5E00	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0147A8A42	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC08938BB1C	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC02131C05A	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0BF16A11C	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC06B4C6DD5	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0B808E56A	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC089D4762F	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F73E9099	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC016235D3A	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BC63F8C0	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0672FBD31	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0545E2502	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC006E22794	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
